	TCGA-BH-A0B5	TCGA-BH-A0C3
MROH7	2.364693718	3.209651808
MS4A5	0	0
MROH1	0	0
MS4A3	0	0
MS4A1	0.010812367	0.422531725
ZNF141	0	0.025700763
ZNF140	4.199007554	11.67937878
ZNF143	0	0.019866491
ZNF142	1.374051696	0.74577721
DNTT	6.979667628	8.695605597
ZNF146	0	0
ZNF148	4.547334039	4.730526538
DSC2	0.003428834	0.106776377
DDX31	0	0
DSC1	1.328989983	4.900319716
LOC107985899	0.014874101	0
MAGOH	0.038375914	0.343675614
DDX3X	0.596750815	3.726588298
C20orf27	1.59169354	5.537483068
C20orf24	3.522479226	4.81858852
SOD1	2.25667277	6.091185004
VWA7	0	0
VWA2	12.86359543	34.29105842
RANGAP1	4.144910881	7.199503878
VWA1	1.059195093	11.71988875
KCNN4	0.013248828	9.354467111
KCNN3	0.051072044	0.931086521
KCNN2	0	0.105371774
KCNN1	8.786064631	12.99255269
DSG2-AS1	39.56997105	45.92778096
ISLR	27.90963464	10.54174006
PKIG	8.719807162	4.389911735
PKIA	105.8309263	60.16305542
PKIB	0.042827436	1.082632289
SNORD14C	0.080239492	5.55654498
SNORD14B	8.26810082	11.96489229
NIT2	4.097411163	8.730316706
NIT1	0.222647978	21.60727789
MIR4779	0.231452088	0.639461626
MIR4778	0.066300516	0.428646272
HCFC1R1	0.011741237	0.129046108
MIR4775	0.153958708	0.329026487
TYSND1	40.45361609	47.82071705
MIR4777	16.44204986	13.06590696
INO80	1.145633918	1.79620456
MIR4772	0.14073405	4.590461848
CLEC18C	0	0
KCNJ16	0	0
LOC101928069	5.222131808	6.414262992
KANSL1L	7.459638345	9.009419607
LOC101928063	0	0.229242551
CYHR1	0	0
HLA-F-AS1	16.2547305	25.17476744
CR1L	5.084307262	3.112575191
NUP153	10.88982732	7.963498244
OR2F1	0	0
OR2F2	5.524523114	9.326387062
SORCS1	0	0
SORCS2	0	0
SORCS3	0.044235202	0.876328464
CARS2	1.863312025	1.36899149
GPKOW	2.242888207	2.961473737
MIR3200	0.155324172	0.130815619
MIR3201	3.136183092	4.597850875
NANOG	0.264710244	1.324933077
RRH	0.005628837	0.061865674
MAPK3	7.578434861	15.68555088
MAPK1	0	0
MAPK6	0	0
BCO1	0.051601817	0.18141083
BCO2	0.199783176	2.683738224
LOC101929333	0.008109275	0.009903087
MAPK8	3.022283038	3.603513187
MAPK9	11.50211192	9.087585299
CUZD1	0	0
LYL1	0	0
BCOR	0	0.017640582
VWA3B	0.117791639	0.366157861
THNSL2	22.31566226	25.85698521
THNSL1	11.14668654	16.02602802
VWA3A	4.653698403	5.835026775
CCL11	0.010635236	0.058445114
CCL13	0.144583759	0.344724879
CCL14	0.041425581	0.168630414
CCL15	2.215169855	6.767880999
GPBP1L1	6.31402285	5.732574135
CCL17	0.116944617	0.856880066
CCL18	0.829234733	0.835754102
CCL19	1.553685549	6.594023528
MIR320A	0.005626804	0.119105676
STAT5B	5.940550983	12.7163135
STAT5A	1.233945719	3.807435545
LINC01987	0.027828059	0.09062337
LINC01984	0	0.176340424
LINC01989	2.709673266	1.386230513
SPATA17-AS1	4.799536747	3.730924268
FAM212B-AS1	0	0.018173001
PLEKHN1	13.67942075	24.30291787
SERPINA1	0.100520137	0.828600897
SERPINA2	1.672937145	2.655898844
SERPINA3	2.306012158	5.411835405
SERPINA4	0	0
SERPINA5	31.56000206	29.08226399
SERPINA6	46.79601963	20.44242758
SERPINA7	0	0
SERPINA9	0	0
ZC3HC1	0	0
SNORA3B	0	0
SNORA3A	0.09504837	0.053572403
KCNT2	0.016499069	1.437277158
SNORA33	1.408040642	61.58782109
SNORA32	0	0
SNORA31	0.068554734	1.069324803
SNORA30	0	0.073243877
SNORA37	4.209863233	7.031218212
SNORA35	0.008412862	5.68142756
SNORA38	0	0
PPIAL4A	0.006083804	0.245175848
TCERG1L-AS1	5.086599374	5.649370892
KCNMA1-AS2	2.855190057	6.338965525
KCNMA1-AS1	0	0
GAGE10	0.107528231	0.289426792
GAGE13	3.235975189	5.854502068
LOC728145	0	0
SYNPO	2.277167725	1.609988069
CTC1	0	0
ANP32D	0	0
ANP32E	0	0
ANP32B	0	0.144144937
ANP32A	0.094428008	0.057657975
SPATA45	0	0.241870318
SPATA46	0	0
HPSE2	0.002206574	0.056588269
SPATA41	0	0.106099248
SPATA42	0	0
TAT	0	0
FAM72C	57.83420905	7.08370209
PRR23A	2.074436728	8.063847147
ALMS1	0.032459628	0.039639858
TAZ	8.825417101	10.82514484
FAM72B	79.45274656	58.54185608
ATRNL1	12.66441804	14.54274145
PRIM1	0.092375225	0.112809081
MIR30C2	0.016717405	0.581838255
MIR30C1	2.893392913	6.748369721
PRIM2	0.238213034	0.454542086
LOC102724927	0	0.031294625
ALOXE3	0.008644695	28.42633069
MUC17	0.006071949	0.014830188
MUC16	0	0
MUC15	1.591986065	3.388708602
MUC13	3.445492187	4.646956762
MUC12	0.051370331	0.087827182
PPP1R9B	0.014273778	0.151070468
OR52K1	1.080478045	3.302616626
MBTD1	0.827289625	6.735267865
SYAP1	0	0.213787997
CBLL1	1.021570626	2.254554069
GPR119	0.368838237	0.17744097
CTCF	0	0.30868485
OR2L3	0	0
RASGRP2	0.018129402	0.401119546
RASGRP3	0	8.935268054
MIR548F5	0	0.021751508
MIR548F4	0.024557897	0.007775244
MIR548F3	0	0
MIR548F2	3.226038929	7.889878533
MIR548F1	14.4808984	11.83785244
LRRN3	4.690389547	7.928839417
WNT6	0	0
COX7B2	9.66860688	20.03135374
HSCB	0	0.222895047
FLJ37505	1.23692309	1.147757617
MIR514B	1.13232074	2.193990184
LOC440742	0	0
ST3GAL6-AS1	0	0
IFITM5	0	0
LOC105370868	0	0
HCK	0	0
C7orf25	6.87557739	0.883840957
C7orf26	0.009148926	0.994371534
ZNF426	0	0
ZNF425	3.676685596	8.966958793
ZNF423	0	0
ZNF420	0	0
ZNF428	0	0.010629683
ZNF429	1.977611479	0.519126963
CCDC189	0.016635807	0.668967947
CCDC188	0.026956092	0.427945869
MIR4739	2.665636693	2.639922221
CCDC181	0.311804305	0.164026998
LINC01511	6.899336695	11.32700217
CCDC183	2.411508408	5.070868371
CCDC182	0.321162793	2.038436949
CCDC185	2.904157151	1.77857261
CCDC184	1.700197052	4.185685203
LINC01516	5.400936383	6.34237724
NEDD8	2.096324193	3.681941991
NEDD9	0.03539901	0.247025404
P2RY14	0.234001821	0.666783089
PCYT1B-AS1	0	0
P2RY10	0.043268577	0.278609856
P2RY11	0.046230031	0.291691104
P2RY12	0.183981695	0.532811043
P2RY13	0	0
GARNL3	0	0
CH17-360D5.1	0.22609523	0.63342564
SFR1	0.010414854	0
SHISA4	13.06217592	11.9293592
PCDHB14	9.792974722	7.550973887
SHISA5	3.841190468	0.696197004
LMOD1	0	0
LMOD3	0.051848989	0.907561469
LMOD2	0.359813912	1.97318403
LOC105375744	6.009309014	1.821855538
LOC105375747	1.74746476	2.471324272
LOC105371050	0.376056254	2.188267341
OR5W2	0.488783713	0.900988809
BTD	2.46779156	2.929674255
LOC101928144	3.185728406	5.492367919
RBMY1J	0.971368477	1.895619378
MIR648	23.97558296	25.0485825
MIR649	14.94499785	33.57419087
MIR645	0.061943536	0.026698501
MIR646	0.039935683	0.006967093
MIR647	0	0.046182359
MIR640	0	0
MIR641	0.124077758	0.389634097
MIR643	0	0.040786992
IWS1	18.05820927	6.600935275
LINC00395	0	0
LINC00397	0	0
LINC00396	0	0
LINC00399	0	0
LINC00398	0	0.40483259
SLX1A-SULT1A3	0	0.80966518
ASAP1-IT2	4.868944149	16.45054097
LOC101927143	0	0
LOC101927141	0.314760026	1.345352748
AGXT2	0	0.588467991
DAB2	12.67926749	11.67378909
DAB1	0	0
NFIA-AS2	0	0
C1RL-AS1	0	0.043341986
MIR7154	0	0
MIR7155	0.13757723	0.210012491
MIR7156	0	0.004126465
LOC105372833	0.046028423	0.074946851
MIR7151	0.113372504	0.49446808
RAB5C	0	0
RAB5B	0.011827395	0.024072788
MIR7158	18.21137799	16.72424964
MIR7159	0.047476721	0.065541259
RAB29	0.016907891	0.381987994
THEGL	0.143176041	1.351944213
PSG8-AS1	0	0
WNT7A	0	0.679540419
WNT7B	0	0.317118862
FAHD2CP	0	0
OSCAR	0	0
CSRNP1	29.06764948	28.87493006
CSRNP2	26.97755721	43.91143149
CSRNP3	0	0
LOC105369438	0	0
COX6C	10.08205066	8.195096403
BUB1	0	0.010611897
BUB3	0.033274151	0
NUPR2	0	0.016621211
NUPR1	0	0.915381708
ADSSL1	1.609026777	6.090460387
NASP	0.5158651	1.104742293
LOC101928266	42.91215294	9.614207191
GSTZ1	5.097216636	7.479881991
TMEM133	0.141360193	2.834762481
TMEM130	0	0
TMEM131	30.08899497	24.20901528
TMEM136	0.059408868	0.570940126
TMEM134	5.280516585	10.63456193
TMEM135	0.051677019	2.80831629
TMEM138	16.23965355	12.68251889
TMEM139	2.784277257	1.103738377
FOXE1	5.606321818	10.47821211
FOXE3	0.008240808	0.060382294
CT45A10	1.891289288	2.951595872
DSG1-AS1	5.297251679	2.562281435
SLC35C2	0.01336532	2.58292395
SLC35C1	3.624879236	8.078288577
XK	0.871789463	2.440140214
GNRHR2	1.951544213	5.945171333
XG	22.98993462	6.211242601
C11orf88	4.476851483	4.466040684
LOC101928887	1.798698868	8.563693449
PACRG	0.013501405	0
C11orf86	0	0.048024058
C11orf87	0	0
C11orf80	0	0.016559732
LOC101928882	3.385773306	8.765612965
LOC101928881	11.24709887	5.10205885
MUCL1	0.050877941	0.730969332
LOC101929134	0.467980215	1.249679456
CRHR2	9.357359427	0.795655112
CRHR1	0.009500379	0.058009548
C1D	0	0
SCGB1D1	0.131230348	1.201943619
SCGB1D2	0.0787563	0
SCGB1D4	0.05031132	0.025869656
CDYL	0.484178669	6.135176071
HCLS1	0.279418549	1.100334453
LOC105755953	0	0
TCP10L	0	1178.388322
TBC1D3P2	3.094830379	5.031149145
KRI1	0.046929582	0.224466664
TECPR1	0.142288779	0.301190517
TECPR2	3.29799244	2.800139184
LOC102724219	0	0.042002498
CDY1	0.064919255	352.239776
C1S	0	0.086683971
COQ4	4.9379325	5.72367701
PAUPAR	4.851927223	4.684866125
FCHO2	12.08543103	9.940400221
FCHO1	0.082382664	0.314394113
URAD	0	0
HCG9	3.885113907	6.907201086
AUP1	2.397415253	2.673788419
LOC101927420	3.025137678	7.14734008
LOC100131315	0	0.026076471
BOK	0	0
PNPO	64.54312148	54.60215577
APBB1IP	4.722086923	11.90875527
SKI	0	0
C16orf89	5.258809336	7.639422887
LIMCH1	0.109452907	1.273153703
C16orf82	0.55226692	0
CLDND1	0.111290152	0.08154485
C16orf87	28.99628151	34.15348473
CLDND2	1.140473404	1.114201407
ZFAS1	0	0.098529451
GEM	107.5631675	10.93505086
RIC8B	6.289974686	12.44976951
BAHCC1	32.30405627	4.349331792
PCDHGA8	24.9981843	25.9463732
PCDHGA9	6.520192262	8.220236394
PCDHGA2	16.37672189	7.378224894
PCDHGA3	0	0
ICAM3	10.31839113	13.38135831
PCDHGA6	0.757783811	1.124806927
PCDHGA7	1.17259001	0.757134999
PCDHGA4	14.29554997	60.23703181
PCDHGA5	4.471779521	12.35182758
LOC389602	2.88026623	2.892514572
MIR6787	1.04310253	1.975726065
PHF8	0.019788342	0.050528118
WWC2	0.57086294	1.009651967
PHF6	0.475018941	1.188488299
PHF7	0.322732311	0.440948705
LOC400541	0.110912897	0.948131648
PHF2	0.348643485	0.77936671
PHF3	0.131675285	0.611748677
PHF1	0.95326494	0.584012637
C2CD4A	0	0
C2CD4B	0	0
C2CD4C	0.237303515	0.473827405
SH2D3C	2.616355436	7.629001904
RPL29P2	5.009061868	4.026512221
VARS2	2.046705864	4.932432599
CCDC162P	1.745677463	3.164778478
RPS26	0	0
RPS27	8.78490767	17.05232796
RPS24	14.7934063	19.15086994
RPS25	7.651662174	24.80511499
RPS23	0.01356803	0.187785915
RPS20	1.055811575	0.036150345
RPS21	1.07625983	0.190394152
RPS28	0.017735482	0.51980781
ATRN	0	0.057921253
OR1E2	2.161516115	2.704969838
OR1E1	0.315784254	0.070759136
CHMP1B	42.58008183	26.84167166
CHMP1A	350.1522287	1235.938919
ARHGEF9-IT1	111.9857154	361.7182508
PREB	280.081974	628.2689329
PREP	98.18682196	233.8744064
RPL31P11	342.8878499	417.6525132
ITPK1-AS1	95.32659685	515.90868
MIEN1	36.75673703	170.3103385
GDNF-AS1	6.926105038	17.99023673
LOC101928748	0	0
NBAS	0.190734461	0.029115733
NIF3L1	14.36641438	17.79977581
MIR6862-1	17.99930875	21.38772973
MIR6862-2	0	0
TMBIM4	26.91418094	17.18998861
MIR3910-1	12.23008363	13.60020127
DRD4	0.08000319	0.024425073
DRD5	0	0.004047465
DRD2	8.864367429	8.708316393
DRD3	0.00336079	0.036937917
DRD1	0	0.012476808
LINC02053	6.353787108	10.70860922
SLC25A3P1	8.704740049	13.75513049
GLG1	0	0
TTC9C	0	0
TTC9B	11.5809549	10.93703631
NOSIP	0	0
ST7-AS1	0.031646489	0.206116525
ST7-AS2	0	0.032664604
LINC00158	0.011406019	2.804389351
ENTPD7	0	0
ENTPD6	0.103768321	0.042240796
ENTPD5	0	0
ENTPD4	0	0
ENTPD3	12.48790494	23.22062471
ENTPD2	4.679463974	8.27827033
ENTPD1	0.153012079	0.016248618
ENTPD8	4.911123327	6.852992357
SNAPC3	1.055754115	2.155535303
SNAPC2	0	0.006638915
SNAPC1	0.007686542	0
SNAPC5	0.775409645	2.736743583
SNAPC4	7.692328508	19.66291724
RSPH10B	2.77115588	4.115609472
GHET1	3.4672617	9.14724509
MIR3074	1.393690046	1.328789288
HESX1	0.207110423	5.586013224
ZFP14	2.197116471	5.859318275
ARNTL2-AS1	0.005493872	0.315329757
MHENCR	0.284031474	0.524854917
LUADT1	3.645865379	8.048476717
CAGE1	2.592859415	2.779565929
PROCR	6.657005185	5.270568571
ODF3	1.467874899	4.280155179
ODF2	0.012481972	0.007621523
ODF1	0.008174513	0.249568884
GSG1L2	0	0
ODF4	0.337080749	1.23493403
LINC00845	0.908886184	3.923722186
LINC00847	0	0
LINC00840	2.898267878	5.867292802
ATP2B2-IT2	0	0
KIF3B	0.004436396	0.037924237
KIF3C	19.48733492	12.92941592
KIF3A	0	0.012236098
LINC00851	3.041547842	6.214398722
LOC105376594	0	0.018260203
TMEFF2	0	0
STAMBP	0	0.032918913
MUTYH	0	0
AATBC	7.253595393	12.49600864
LOC401312	0.757720184	0.231332908
LINC02125	0	0
SUCNR1	12.78514687	14.1479803
FAM209B	0.912499294	3.515398536
TBXA2R	1.094731699	3.66951826
SEL1L	0	0
FAM209A	0	0
CGB8	0.042287573	0.048772804
CGB5	4.523602047	7.269264015
CGB7	0.036947169	0.406080592
CGB1	0.028770125	0.710491993
PDSS1	0	0
CGB3	0.021265634	0
SNORD99	1.66203231	0.541551943
SNORD94	0.157153241	0.301582779
SNORD95	0.992964765	0.497307775
MIR1323	15.33287	18.18316228
SNORD97	0.082219637	0.18407955
KIAA2013	0	0
KIAA2012	0	0
SNORD92	0.009202966	0.309064455
SNORD93	0	0
CNTLN	0.908537507	2.686183302
MIR3199-1	0	0.06508711
PPP1R27	1.263293617	2.828357418
EMP2	0.682362976	2.916567636
CENPVL1	0	0
EMP1	0	0
LINC02120	0	0
TMSB4X	14.33170223	15.73899283
TMSB4Y	0.00204685	0.064990203
CCDC22	0	0
CCDC25	0.210548936	3.856851024
CCDC24	0.781565872	0.842669427
CCDC27	0	0
CCDC26	0.032258015	0.026262432
VHL	10.0028375	22.84434362
FIBIN	0	0
LINC02142	109.7084063	22.99617489
LINC02143	0	0
LINC02140	482.2590659	331.0386131
LINC02141	0	0
LINC02145	5.752940051	8.076699792
CDKN3	9.775384132	13.4418174
LINC02148	0.328797579	3.999231118
ZEB2-AS1	0	0.106709539
HNMT	0	0
UBE2G2	7.681213006	14.19921721
UBE2G1	6.246719677	4.948232398
KCTD20	0	0
KCTD21	0	0
LOC100506688	0	0.009277002
LOC101929798	0	0
DISC1-IT1	0.053303528	0.104151251
NEDD8-MDP1	0.093347949	0.54925816
LOC100506682	0	0.031115506
CYP20A1	0.418115815	0.120559538
RANBP3L	25.98845008	11.9859728
HEPHL1	15.06604743	13.65482571
LRRC3-AS1	10.30469819	12.03919857
LOC729603	31.56830158	16.73375088
SGPL1	3.738002079	2.750800503
APBB1	0.013423855	0.398903106
APBB2	0	0
RNF20	0	0.024969989
LINC01495	0.059298273	0.018103836
LINC01494	0	0.059646181
LINC01497	2.828705077	4.093237533
LINC01491	0.750538402	0.62801416
LINC01490	0.00582998	0.096114604
LINC01493	0.158985931	0.097077203
LINC01492	0.413028287	0.6380865
LINC01499	6.116944421	12.37043148
LINC01498	4.845917869	7.862661029
WDR7	18.07717652	7.498651942
WDR6	14.20976559	18.44748114
WDR5	0	0.055634888
WDR4	0	0.018820111
WDR3	0.064919255	0.158559431
DIAPH1	0	0
DIAPH2	0	0
DIAPH3	0	0
SMR3B	0	0
GUSBP11	0	0
SMR3A	0.004957245	0
COX6A1	1.874360455	1.904652984
COX6A2	9.115133451	34.60326406
LINC01729	8.14021988	12.07480969
LINC01728	1.62179586	2.564284735
POU2AF1	3.237433229	5.777581602
LINC01723	6.14908733	20.53436427
LINC01722	7.134456215	2.966638652
LINC01721	0.107319337	0.306677836
LINC01720	0	0.066250459
LINC01726	0.076119066	0.299205277
LINC01725	0	0
XRRA1	56.45656669	48.77118212
NDNF	0	0
MAGEE2	0	0
MAGEE1	0	0
XIST	0.086138818	2.078206134
CD27-AS1	0	0
FAM118A	0.005137033	0.025093481
LOC105371795	0	0
SNX31	0	0
SNX30	0	0
SNX33	0.011488016	0.094697245
SNX32	1.143767818	0.97795185
IRGQ	2.414207628	1.321625853
CHRAC1	0.062350196	0.101523157
IRGC	0.927111349	3.103047377
IRGM	1.942594144	27.83282451
LOC105371242	2.119439541	7.575152411
APELA	1.347034671	3.588040195
LINC00458	0.215943092	0.487465365
C1orf145	0.034634598	0.138972382
C1orf146	1.64311095	4.885788789
C1orf140	7.622986285	10.13845792
LINC00457	0.07857096	0.647670898
LOC105378325	2.295493296	3.306467818
GABRR1	7.216834273	6.945681224
GABRR2	0.008777815	0.021439022
GABRR3	0.006860687	0.025134916
LOC105378328	0	0
TRIM59	0	0.055436771
TRIM58	0	0.031140968
TRIM55	0.025633048	1.126915397
TRIM54	0.029369691	0.071732825
TRIM56	0.028720039	0.035073054
TRIM51	0	0.127870509
TRIM50	0.088275475	0
TRIM52	0.024744237	0.115834841
CCNDBP1	0.09781556	0.187711613
NUS1	0	0
NREP	0	0
ATP6V1E1	0.035658129	0.658026679
ATP6V1E2	0.062805605	0.129797488
KRTCAP2	0.854633235	0.259376674
KRTCAP3	0	0.089490851
EPHA1	7.5929905	11.44556988
RPL23	0	0
MYOG	0.10637372	0.09169702
MAB21L1	1.740413806	3.212749458
MAB21L2	9.139038901	9.399185747
MAB21L3	5.661136773	7.568534003
HSD17B8	1.743788073	5.353354935
LOC101059948	41.13439242	29.16861662
PRMT3	1.604364561	1.984468972
HSD17B1	2.748802761	4.366393531
HSD17B2	0.377577422	19.05425521
HSD17B3	0.085589722	5.41507425
HSD17B4	0.010196742	0
HSD17B6	2.788869463	4.511717495
HSD17B7	0	0.020592134
ALDH3B2	0.038281625	0.058437137
ALDH3B1	8.502149442	15.66366779
LOC101929584	0	0.115783763
LOC101929586	1.55321723	3.783152036
ZNF219	0.600313793	0.756646277
PARD3	0.021209223	0.974268839
LOC101928185	0.075781232	0.416449867
PSKH2	23.10876255	14.25821267
PSKH1	0.096007349	0.242863917
IL1RL1	0.385359692	2.219216866
IL1RL2	0.004816266	28.17897622
PEBP1	1.15925842	1.668391719
PEBP4	0	0
CEP192	0.006182786	0
UTP14A	5.836609438	4.478312781
TNFRSF21	5.884896107	16.79809725
UTP14C	0	0.011120474
TNFRSF25	0	0
PROSER1	11.7687167	15.07052173
PROSER2	0.268444397	0.122520688
PROSER3	0.070713864	1.986190754
HTATIP2	215.2226494	185.5679813
SLX4IP	0.234471351	0.31497133
MAMLD1	1.941873211	4.777441617
RNMT	4.189650791	7.257963873
HUS1B	38.41630793	25.3889154
SLC29A4	5.875492018	7.801502552
SLC29A3	0.990192623	2.889521024
SLC29A2	3.45478711	8.664302906
SLC29A1	0.825181689	3.52181144
RSC1A1	0.682129302	3.121568314
C6orf201	5.960409284	7.877518245
CFAP157	0.818390612	2.388649469
C6orf203	3.135475816	1.507352496
MRAS	4.686236706	10.89795184
MRAP	0.030401212	0.055689166
SARM1	25.55211165	1.057608595
BUB1B-PAK6	1.602180131	5.01199036
LOC104968399	3.202046799	8.988920684
RFC5	88.77167659	36.92964749
ZFHX4	0	0
HTN1	0.098581816	0.183449296
RFC1	0.202087582	0.428848812
ZFHX3	8.854017102	6.093167918
ZFHX2	64.69446029	14.18440534
CBX8	31.54323401	0.706802813
CBX7	0.332961108	1.593994244
CBX6	0	0.004550857
CBX4	0.483688149	0.196894119
CBX3	2.177162838	6.125693992
CBX2	2.323138469	1.358474375
CBX1	0	0
CLASRP	10.82264815	15.69107719
CKS2	2.058960008	2.082842048
ARHGAP19	0.370747406	0.392641245
ACADSB	0.340498688	1.19262281
LINC00954	6.214707	12.04465127
SHOC2	8.023146823	11.21724054
HKR1	1.731180142	4.208431564
CDH23-AS1	18.07499784	30.37125442
ERCC8	0.252051549	0.74944215
OR10Z1	11.94665713	24.0258372
ERCC1	2.641533034	6.976486341
ERCC2	1.550437028	7.542566081
ERCC3	10.12802656	19.14576611
ERCC4	0.019962359	0.329104777
ERCC5	15.68615721	12.95254056
KDF1	2.556753346	8.946951983
CD244	0	0
MRPS16	2.160135651	1.95884851
MRPS15	0	0
CD247	6.474228749	13.62200678
MRPS12	1.715076141	4.315766466
MRPS11	5.071438543	9.964756458
MRPS10	1.105008601	1.623828499
CD248	4.291094646	5.397201381
TDRD10	0.017379388	13.91219726
PFKP	0.185418664	0.459528207
PFKM	23.26497923	21.94862045
PFKL	32.54511804	12.70432972
PRIMPOL	0.281949765	1.320673496
CARD19	4.534658432	6.522827339
SNURF	4.96917948	2.824471997
LOC105376171	21.66518618	17.00718977
WARS	132.6971912	25.6546432
THOP1	1.134287654	1.125033657
CLEC4M	3.350671243	6.991565977
CLEC4G	2.33367076	8.690728615
CLEC4F	12.15763244	11.85198884
CLEC4E	3.107355703	5.461181668
CLEC4D	2.00257255	7.484869732
CLEC4C	0	0
CLEC4A	0.16400654	0.46733306
SSR1	24.10609807	14.33768293
SSR2	1.828593816	3.551017482
SSR3	0.015327714	0.04211613
SSR4	0.417496693	0.173565626
CTTNBP2NL	0.138494411	1.837367467
CASP8AP2	0.984242385	0.149263213
MIR4698	0.015480001	0.009452127
APOC4	0.010045533	0.012267654
APOC3	1.143308665	1.73784107
APOC1	13.59683436	17.00186296
MIR551B	17.3352274	45.50662822
MIR551A	42.03097359	62.64930878
USB1	11.33074375	33.73895971
POU6F2	3.88463356	6.159918251
GNPDA2	2.827813163	4.100695014
POU6F1	0	0
KLHDC10	0	0
GNPDA1	0.035982959	0.043942567
HIF1A-AS1	21.36481618	20.04727038
SLC3A2	0	0
LOC100505585	0	0
MIR3918	5.453688731	4.648007131
MIR3919	0.123039774	0.011558214
MIR3915	3.403766495	3.568585124
MIR3917	2.316003329	4.806554949
MIR3911	12.79954391	14.28615206
MIR3912	5.345636031	11.93218763
PAGE4	0.047793317	0
PAGE5	4.705217727	8.066040901
PAGE2	0	0
PAGE3	0	0
SPDYE2B	0	0
PAGE1	4.613715357	10.21101463
MIR548X2	0.272608448	0.128042609
LINC01128	0	0
LINC01125	0	0
LINC01124	0	0.062112508
LINC01126	0	0
LINC01121	0	0
LINC01123	0.007519605	0
LINC01122	0	0
PGK2	0	0
PGK1	4.807452521	1.326072538
BECN1	0.266028144	1.249743923
BECN2	0.06623788	0.233682298
RPP25L	0.09465748	1.109723357
BSN-AS2	0.060346149	0.073695015
DEUP1	0.085114168	0.525483759
MIR4641	0.002814419	0.154664185
MIR4640	0	0
MIR4643	58.93301662	37.64666468
MIR4642	8.579787084	10.98494992
MIR4645	0	0
MIR4644	8.118473908	19.18394874
MIR4647	0	0.036548467
MIR4646	0.007371952	0.144042634
MIR4649	0	0.288289875
MIR4648	1.924946304	39.66454032
FAAP100	0	0
OXA1L	0.380015153	0
MIR135A2	1.416420116	0.247105607
C6orf52	0	0
DOCK10	8.960670469	27.4335327
DOCK11	0	0
C6orf58	44.36782366	40.88433328
LPAL2	0	0
LOC105379252	2.95083115	6.844649924
LINC00299	23.98591085	34.79210677
LINC00294	6.722526748	4.871570163
LINC00297	0.56400439	0.96857571
LINC00290	0.481570039	2.961113495
DPM2	32.81656667	3.340597856
DPM1	0.142567776	0.286028777
LINC00293	0.398287336	0.376373573
RABGEF1	0	0
TCP11X2	0.028212986	0.043067297
MIR212	3.70428564	3.608593947
MIR211	0	0
ARPC5L	0	0
MIR217	5.634485767	12.03695342
CHURC1	23.82918548	21.13950591
TBC1D9B	0	0
ALOX12B	0.634704728	0.529093107
CDH11	0	0
CDH10	0	0
CDH13	0	0
CDH12	7.211971788	5.776658273
CDH15	0	0
CREG1	19.0606009	14.90059612
CDH17	22.59074653	17.59922617
CDH16	0	0.164768083
CDH19	1.767534796	4.993893326
CDH18	0.004257	0
OR4A16	4.269843078	2.86501074
