,drug_name1,drug_name2,id_1,id_2,similarity
1892,DOCETAXEL,CETUXIMAB,DB01248,0,
1893,DOCETAXEL,CETUXIMAB,DB01248,0,
1894,DOCETAXEL,CETUXIMAB,DB01248,0,
1895,OXALIPLATIN,CETUXIMAB,DB00526,0,
1896,DOCETAXEL,CETUXIMAB,DB01248,0,
1897,DOCETAXEL,CETUXIMAB,DB01248,0,
1898,CETUXIMAB,DOCETAXEL,0,DB01248,0
1899,CETUXIMAB,OXALIPLATIN,0,DB00526,0
1900,DOCETAXEL,CETUXIMAB,DB01248,0,
1901,DOCETAXEL,CETUXIMAB,DB01248,0,
1902,DOCETAXEL,CETUXIMAB,DB01248,0,
1903,DOCETAXEL,CETUXIMAB,DB01248,0,
1904,DOCETAXEL,CETUXIMAB,DB01248,0,
1905,DOCETAXEL,CETUXIMAB,DB01248,0,
1906,OXALIPLATIN,CETUXIMAB,DB00526,0,
1907,CETUXIMAB,OXALIPLATIN,0,DB00526,0
1908,CETUXIMAB,MITOXANTRONE,0,DB01204,0
1909,MITOXANTRONE,CETUXIMAB,DB01204,0,
1910,CETUXIMAB,MITOXANTRONE,0,DB01204,0
1911,CETUXIMAB,MITOXANTRONE,0,DB01204,0
1912,ESCITALOPRAM,BUPROPION,DB01175,DB01156,0.46
1913,DROSPIRENONE,ETHINYL ESTRADIOL,DB01395,0,
1914,DROSPIRENONE,ETHINYL ESTRADIOL,DB01395,0,
1915,NEVIRAPINE,LAMIVUDINE,DB00238,DB00709,0.25
1916,NEVIRAPINE,STAVUDINE,DB00238,DB00649,0.294736842
1917,CYCLOSPORINE,BASILIXIMAB,DB00091,0,
1918,BASILIXIMAB,PREDNISONE,0,DB00635,0
1919,MYCOPHENOLATE MOFETIL,BASILIXIMAB,0,0,
1920,ASPIRIN,CAFFEINE,0,DB00201,0
1921,CAFFEINE,ASPIRIN,DB00201,0,
1922,ASPIRIN,CAFFEINE,0,DB00201,0
1923,ASPIRIN,CAFFEINE,0,DB00201,0
1924,ASPIRIN,CAFFEINE,0,DB00201,0
1925,ASPIRIN,CAFFEINE,0,DB00201,0
1926,CAFFEINE,ASPIRIN,DB00201,0,
1927,ASPIRIN,CAFFEINE,0,DB00201,0
1928,ASPIRIN,CAFFEINE,0,DB00201,0
1929,ASPIRIN,CAFFEINE,0,DB00201,0
1930,RITUXIMAB,METHOTREXATE,0,DB00563,0
1931,RITUXIMAB,PREDNISONE,0,DB00635,0
1932,RITUXIMAB,METHOTREXATE,0,DB00563,0
1933,METHOTREXATE,RITUXIMAB,DB00563,0,
1934,RITUXIMAB,METHOTREXATE,0,DB00563,0
1935,RITUXIMAB,METHOTREXATE,0,DB00563,0
1936,CARBOPLATIN,IRINOTECAN,DB00958,DB00762,0.136150235
1937,IRINOTECAN,CARBOPLATIN,DB00762,DB00958,0.136150235
1938,IRINOTECAN,CARBOPLATIN,DB00762,DB00958,0.136150235
1939,LANSOPRAZOLE,BOSUTINIB,DB00448,DB06616,0.560885609
1940,LANSOPRAZOLE,BOSUTINIB,DB00448,DB06616,0.560885609
1941,BOSUTINIB,LANSOPRAZOLE,DB06616,DB00448,0.560885609
1942,BOSUTINIB,LANSOPRAZOLE,DB06616,DB00448,0.560885609
1943,DEXAMETHASONE,BORTEZOMIB,DB01234,DB00188,0.266666667
1944,DEXAMETHASONE,BORTEZOMIB,DB01234,DB00188,0.266666667
1945,CYCLOPHOSPHAMIDE,DEXAMETHASONE,DB00531,DB01234,0.120967742
1946,DOCETAXEL,ERLOTINIB,DB01248,DB00530,0.389090909
1947,ERLOTINIB,DOCETAXEL,DB00530,DB01248,0.389090909
1948,DOCETAXEL,ERLOTINIB,DB01248,DB00530,0.389090909
1949,DOCETAXEL,ERLOTINIB,DB01248,DB00530,0.389090909
1950,DOCETAXEL,ERLOTINIB,DB01248,DB00530,0.389090909
1951,DOCETAXEL,ERLOTINIB,DB01248,DB00530,0.389090909
1952,DOCETAXEL,ERLOTINIB,DB01248,DB00530,0.389090909
1953,ERLOTINIB,DOCETAXEL,DB00530,DB01248,0.389090909
1954,ERLOTINIB,DOCETAXEL,DB00530,DB01248,0.389090909
1955,DOCETAXEL,ERLOTINIB,DB01248,DB00530,0.389090909
1956,DOCETAXEL,ERLOTINIB,DB01248,DB00530,0.389090909
1957,MORPHINE,KETAMINE,DB00295,DB01221,0.395721925
1958,KETAMINE,MORPHINE,DB01221,DB00295,0.395721925
1959,ISONIAZID,RIFAMPIN,DB00951,0,
1960,RIFAMPIN,ISONIAZID,0,DB00951,0
1961,ISONIAZID,RIFAMPIN,DB00951,0,
1962,ISONIAZID,RIFAMPIN,DB00951,0,
1963,RIFAMPIN,ISONIAZID,0,DB00951,0
1964,ISONIAZID,RIFAMPIN,DB00951,0,
1965,CARBOPLATIN,ENZASTAURIN,DB00958,0,
1966,RITUXIMAB,PREDNISONE,0,DB00635,0
1967,RITUXIMAB,FOLIC ACID,0,0,
1968,RITUXIMAB,METHOTREXATE,0,DB00563,0
1969,RITUXIMAB,METHYLPREDNISOLONE,0,DB00959,0
1970,RITUXIMAB,METHOTREXATE,0,DB00563,0
1971,METHOTREXATE,RITUXIMAB,DB00563,0,
1972,RITUXIMAB,METHOTREXATE,0,DB00563,0
1973,RITUXIMAB,METHOTREXATE,0,DB00563,0
1974,RITUXIMAB,FOLIC ACID,0,0,
1975,RITUXIMAB,METHOTREXATE,0,DB00563,0
1976,RITUXIMAB,METHYLPREDNISOLONE,0,DB00959,0
1977,RITUXIMAB,METHOTREXATE,0,DB00563,0
1978,METHOTREXATE,RITUXIMAB,DB00563,0,
1979,RITUXIMAB,METHOTREXATE,0,DB00563,0
1980,RITUXIMAB,METHOTREXATE,0,DB00563,0
1981,CHLOROTHIAZIDE,RESERPINE,DB00880,DB00206,0.284671533
1982,CHLOROTHIAZIDE,RESERPINE,DB00880,DB00206,0.284671533
1983,TICLOPIDINE,ITRACONAZOLE,DB00208,DB01167,0.375
1984,ETOPOSIDE,CLOFARABINE,DB00773,DB00631,0.174796748
1985,CLOFARABINE,ETOPOSIDE,DB00631,DB00773,0.174796748
1986,CYCLOPHOSPHAMIDE,ETOPOSIDE,DB00531,DB00773,0.086021505
1987,CYCLOPHOSPHAMIDE,CLOFARABINE,DB00531,DB00631,0.212328767
1988,CYCLOPHOSPHAMIDE,ETOPOSIDE,DB00531,DB00773,0.086021505
1989,CYTARABINE,CLOFARABINE,DB00987,DB00631,0.44966443
1990,PSEUDOEPHEDRINE,DEXTROMETHORPHAN,DB00852,DB00514,0.589928058
1991,PSEUDOEPHEDRINE,DEXTROMETHORPHAN,DB00852,DB00514,0.589928058
1992,PSEUDOEPHEDRINE,ACETAMINOPHEN,DB00852,DB00316,0.584615385
1993,PSEUDOEPHEDRINE,DEXTROMETHORPHAN,DB00852,DB00514,0.589928058
1994,ACETAMINOPHEN,PSEUDOEPHEDRINE,DB00316,DB00852,0.584615385
1995,DEXTROMETHORPHAN,PSEUDOEPHEDRINE,DB00514,DB00852,0.589928058
1996,DEXTROMETHORPHAN,PSEUDOEPHEDRINE,DB00514,DB00852,0.589928058
1997,ACETAMINOPHEN,PSEUDOEPHEDRINE,DB00316,DB00852,0.584615385
1998,DEXTROMETHORPHAN,PSEUDOEPHEDRINE,DB00514,DB00852,0.589928058
1999,ACETAMINOPHEN,PSEUDOEPHEDRINE,DB00316,DB00852,0.584615385
2000,RITUXIMAB,FOLIC ACID,0,0,
2001,RITUXIMAB,METHOTREXATE,0,DB00563,0
2002,RITUXIMAB,METHYLPREDNISOLONE,0,DB00959,0
2003,RITUXIMAB,METHOTREXATE,0,DB00563,0
2004,METHOTREXATE,RITUXIMAB,DB00563,0,
2005,RITUXIMAB,METHOTREXATE,0,DB00563,0
2006,RITUXIMAB,METHOTREXATE,0,DB00563,0
2007,RITUXIMAB,METHYLPREDNISOLONE,0,DB00959,0
2008,RITUXIMAB,PREDNISONE,0,DB00635,0
2009,MYCOPHENOLATE MOFETIL,RITUXIMAB,0,0,
2010,2-METHOXYESTRADIOL,DOXORUBICIN,0,DB00997,0
2011,2-METHOXYESTRADIOL,DOXORUBICIN,0,DB00997,0
2012,CISPLATIN,IRINOTECAN,DB00515,DB00762,0.014354067
2013,IRINOTECAN,CISPLATIN,DB00762,DB00515,0.014354067
2014,ISONIAZID,RIFAMPIN,DB00951,0,
2015,RIFAMPIN,ISONIAZID,0,DB00951,0
2016,ISONIAZID,RIFAMPIN,DB00951,0,
2017,CISPLATIN,FLUOROURACIL,DB00515,DB00544,0.057692308
2018,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2019,CYCLOPHOSPHAMIDE,FLUOROURACIL,DB00531,DB00544,0.309859155
2020,CYCLOPHOSPHAMIDE,CISPLATIN,DB00531,DB00515,0.130434783
2021,CYCLOPHOSPHAMIDE,CISPLATIN,DB00531,DB00515,0.130434783
2022,CYCLOPHOSPHAMIDE,FLUOROURACIL,DB00531,DB00544,0.309859155
2023,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2024,CYCLOPHOSPHAMIDE,CISPLATIN,DB00531,DB00515,0.130434783
2025,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2026,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2027,CYCLOPHOSPHAMIDE,FLUOROURACIL,DB00531,DB00544,0.309859155
2028,CISPLATIN,FLUOROURACIL,DB00515,DB00544,0.057692308
2029,CYCLOPHOSPHAMIDE,FLUOROURACIL,DB00531,DB00544,0.309859155
2030,CISPLATIN,FLUOROURACIL,DB00515,DB00544,0.057692308
2031,FLUOROURACIL,CYCLOPHOSPHAMIDE,DB00544,DB00531,0.309859155
2032,CYCLOPHOSPHAMIDE,FLUOROURACIL,DB00531,DB00544,0.309859155
2033,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2034,FENTANYL,DIAZEPAM,DB00813,DB00829,0.731343284
2035,FENTANYL,DIAZEPAM,DB00813,DB00829,0.731343284
2036,CISPLATIN,DOXORUBICIN,DB00515,DB00997,0.016574586
2037,CISPLATIN,FLUOROURACIL,DB00515,DB00544,0.057692308
2038,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2039,FLUOROURACIL,DOXORUBICIN,DB00544,DB00997,0.130653266
2040,DOXORUBICIN,CISPLATIN,DB00997,DB00515,0.016574586
2041,CISPLATIN,DOXORUBICIN,DB00515,DB00997,0.016574586
2042,DOXORUBICIN,FLUOROURACIL,DB00997,DB00544,0.130653266
2043,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2044,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2045,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2046,CISPLATIN,FLUOROURACIL,DB00515,DB00544,0.057692308
2047,CISPLATIN,FLUOROURACIL,DB00515,DB00544,0.057692308
2048,FLUOROURACIL,DOXORUBICIN,DB00544,DB00997,0.130653266
2049,DOXORUBICIN,FLUOROURACIL,DB00997,DB00544,0.130653266
2050,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2051,IRINOTECAN,DOCETAXEL,DB00762,DB01248,0.525896414
2052,IRINOTECAN,DOCETAXEL,DB00762,DB01248,0.525896414
2053,IRINOTECAN,DOCETAXEL,DB00762,DB01248,0.525896414
2054,IRINOTECAN,DOCETAXEL,DB00762,DB01248,0.525896414
2055,DOCETAXEL,IRINOTECAN,DB01248,DB00762,0.525896414
2056,DOCETAXEL,IRINOTECAN,DB01248,DB00762,0.525896414
2057,ETOPOSIDE,BORTEZOMIB,DB00773,DB00188,0.302521008
2058,BORTEZOMIB,ETOPOSIDE,DB00188,DB00773,0.302521008
2059,ETOPOSIDE,BORTEZOMIB,DB00773,DB00188,0.302521008
2060,BORTEZOMIB,ETOPOSIDE,DB00188,DB00773,0.302521008
2061,DASATINIB,OXALIPLATIN,DB01254,DB00526,0.160550459
2062,CYTARABINE,BORTEZOMIB,DB00987,DB00188,0.253968254
2063,DEXAMETHASONE,BORTEZOMIB,DB01234,DB00188,0.266666667
2064,CYTARABINE,BORTEZOMIB,DB00987,DB00188,0.253968254
2065,DEXAMETHASONE,BORTEZOMIB,DB01234,DB00188,0.266666667
2066,GEMCITABINE,CISPLATIN,DB00441,DB00515,0.045454545
2067,CISPLATIN,GEMCITABINE,DB00515,DB00441,0.045454545
2068,CISPLATIN,LEXATUMUMAB,DB00515,0,
2069,LEXATUMUMAB,CISPLATIN,0,DB00515,0
2070,DOXORUBICIN,MITOMYCIN,DB00997,DB00305,0.31797235
2071,DOXORUBICIN,MITOMYCIN,DB00997,DB00305,0.31797235
2072,VALPROIC ACID,PHENYTOIN,0,DB00252,0
2073,LAMOTRIGINE,VALPROIC ACID,DB00555,0,
2074,VALPROIC ACID,GABAPENTIN,0,DB00996,0
2075,CARBAMAZEPINE,GABAPENTIN,DB00564,DB00996,0.21875
2076,CARBAMAZEPINE,GABAPENTIN,DB00564,DB00996,0.21875
2077,CARBAMAZEPINE,GABAPENTIN,DB00564,DB00996,0.21875
2078,CARBAMAZEPINE,TOPIRAMATE,DB00564,DB00273,0.118518519
2079,CARBAMAZEPINE,TOPIRAMATE,DB00564,DB00273,0.118518519
2080,CARBAMAZEPINE,TOPIRAMATE,DB00564,DB00273,0.118518519
2081,TOPIRAMATE,CARBAMAZEPINE,DB00273,DB00564,0.118518519
2082,VALPROIC ACID,TOPIRAMATE,0,DB00273,0
2083,OXCARBAZEPINE,TOPIRAMATE,DB00776,DB00273,0.123376623
2084,TOPIRAMATE,LEVETIRACETAM,DB00273,DB01202,0.225
2085,TEGAFUR,GEMCITABINE,DB09256,DB00441,0.563829787
2086,OXCARBAZEPINE,GABAPENTIN,DB00776,DB00996,0.28057554
2087,TOPIRAMATE,LAMOTRIGINE,DB00273,DB00555,0.074468085
2088,LAMOTRIGINE,TOPIRAMATE,DB00555,DB00273,0.074468085
2089,LAMOTRIGINE,CARBAMAZEPINE,DB00555,DB00564,0.494047619
2090,LAMOTRIGINE,CARBAMAZEPINE,DB00555,DB00564,0.494047619
2091,LAMOTRIGINE,CARBAMAZEPINE,DB00555,DB00564,0.494047619
2092,CARBAMAZEPINE,LAMOTRIGINE,DB00564,DB00555,0.494047619
2093,LAMOTRIGINE,OXCARBAZEPINE,DB00555,DB00776,0.444444444
2094,PHENOXODIOL,CISPLATIN,0,DB00515,0
2095,BORTEZOMIB,CISPLATIN,DB00188,DB00515,0.025641026
2096,OXALIPLATIN,CISPLATIN,DB00526,DB00515,0.1
2097,CISPLATIN,OXALIPLATIN,DB00515,DB00526,0.1
2098,OXALIPLATIN,CISPLATIN,DB00526,DB00515,0.1
2099,CISPLATIN,OXALIPLATIN,DB00515,DB00526,0.1
2100,CISPLATIN,OXALIPLATIN,DB00515,DB00526,0.1
2101,TIMOLOL,BRINZOLAMIDE,DB00373,DB01194,0.32
2102,TIMOLOL,BRINZOLAMIDE,DB00373,DB01194,0.32
2103,RITONAVIR,RIFAMPIN,DB00503,0,
2104,RITONAVIR,RIFAMPIN,DB00503,0,
2105,ISONIAZID,RIFAMPIN,DB00951,0,
2106,RIFAMPIN,ISONIAZID,0,DB00951,0
2107,ISONIAZID,RIFAMPIN,DB00951,0,
2108,NEVIRAPINE,LAMIVUDINE,DB00238,DB00709,0.25
2109,RIFAMPIN,LAMIVUDINE,0,DB00709,0
2110,NEVIRAPINE,RIFAMPIN,DB00238,0,
2111,NEVIRAPINE,STAVUDINE,DB00238,DB00649,0.294736842
2112,RIFAMPIN,STAVUDINE,0,DB00649,0
2113,LAMIVUDINE,RIFAMPIN,DB00709,0,
2114,STAVUDINE,RIFAMPIN,DB00649,0,
2115,SAQUINAVIR,RIFAMPIN,DB01232,0,
2116,RITONAVIR,RIFAMPIN,DB00503,0,
2117,RITONAVIR,RIFAMPIN,DB00503,0,
2118,SAQUINAVIR,RIFAMPIN,DB01232,0,
2119,RIFAMPIN,SAQUINAVIR,0,DB01232,0
2120,ISONIAZID,RIFAMPIN,DB00951,0,
2121,RIFAMPIN,ISONIAZID,0,DB00951,0
2122,ISONIAZID,RIFAMPIN,DB00951,0,
2123,RIFAMPIN,LAMIVUDINE,0,DB00709,0
2124,LAMIVUDINE,RIFAMPIN,DB00709,0,
2125,ISONIAZID,LAMIVUDINE,DB00951,DB00709,0.229813665
2126,SAQUINAVIR,LAMIVUDINE,DB01232,DB00709,0.233009709
2127,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2128,ISONIAZID,RIFAMPIN,DB00951,0,
2129,SAQUINAVIR,RIFAMPIN,DB01232,0,
2130,RITONAVIR,RIFAMPIN,DB00503,0,
2131,RITONAVIR,LAMIVUDINE,DB00503,DB00709,0.301435407
2132,SAQUINAVIR,LAMIVUDINE,DB01232,DB00709,0.233009709
2133,RITONAVIR,RIFAMPIN,DB00503,0,
2134,SAQUINAVIR,RIFAMPIN,DB01232,0,
2135,LAMIVUDINE,ISONIAZID,DB00709,DB00951,0.229813665
2136,RIFAMPIN,ISONIAZID,0,DB00951,0
2137,ISONIAZID,LAMIVUDINE,DB00951,DB00709,0.229813665
2138,RIFAMPIN,LAMIVUDINE,0,DB00709,0
2139,ISONIAZID,RIFAMPIN,DB00951,0,
2140,LAMIVUDINE,SAQUINAVIR,DB00709,DB01232,0.233009709
2141,RIFAMPIN,SAQUINAVIR,0,DB01232,0
2142,LAMIVUDINE,RIFAMPIN,DB00709,0,
2143,CYCLOPHOSPHAMIDE,PACLITAXEL,DB00531,DB01229,0.141414141
2144,CYCLOPHOSPHAMIDE,PACLITAXEL,DB00531,DB01229,0.141414141
2145,CYCLOPHOSPHAMIDE,PACLITAXEL,DB00531,DB01229,0.141414141
2146,CYCLOPHOSPHAMIDE,PACLITAXEL,DB00531,DB01229,0.141414141
2147,PACLITAXEL,CYCLOPHOSPHAMIDE,DB01229,DB00531,0.141414141
2148,CYCLOPHOSPHAMIDE,PACLITAXEL,DB00531,DB01229,0.141414141
2149,CYCLOPHOSPHAMIDE,PACLITAXEL,DB00531,DB01229,0.141414141
2150,CYCLOPHOSPHAMIDE,PACLITAXEL,DB00531,DB01229,0.141414141
2151,CYCLOPHOSPHAMIDE,PACLITAXEL,DB00531,DB01229,0.141414141
2152,PACLITAXEL,CYCLOPHOSPHAMIDE,DB01229,DB00531,0.141414141
2153,PACLITAXEL,CYCLOPHOSPHAMIDE,DB01229,DB00531,0.141414141
2154,THALIDOMIDE,BORTEZOMIB,DB01041,DB00188,0.597633136
2155,PREDNISONE,BORTEZOMIB,DB00635,DB00188,0.275132275
2156,BORTEZOMIB,MELPHALAN,DB00188,DB01042,0.553672316
2157,BORTEZOMIB,PREDNISONE,DB00188,DB00635,0.275132275
2158,PREDNISONE,BORTEZOMIB,DB00635,DB00188,0.275132275
2159,BORTEZOMIB,MELPHALAN,DB00188,DB01042,0.553672316
2160,BORTEZOMIB,PREDNISONE,DB00188,DB00635,0.275132275
2161,PREDNISONE,THALIDOMIDE,DB00635,DB01041,0.339869281
2162,THALIDOMIDE,MELPHALAN,DB01041,DB01042,0.582781457
2163,THALIDOMIDE,PREDNISONE,DB01041,DB00635,0.339869281
2164,TRASTUZUMAB,CISPLATIN,0,DB00515,0
2165,TRASTUZUMAB,CISPLATIN,0,DB00515,0
2166,CISPLATIN,TRASTUZUMAB,DB00515,0,
2167,CISPLATIN,TRASTUZUMAB,DB00515,0,
2168,TRASTUZUMAB,CISPLATIN,0,DB00515,0
2169,CISPLATIN,FLUOROURACIL,DB00515,DB00544,0.057692308
2170,DOCETAXEL,CISPLATIN,DB01248,DB00515,0.016483516
2171,CISPLATIN,DOCETAXEL,DB00515,DB01248,0.016483516
2172,DOCETAXEL,CISPLATIN,DB01248,DB00515,0.016483516
2173,FLUOROURACIL,DOCETAXEL,DB00544,DB01248,0.170984456
2174,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2175,DOCETAXEL,CISPLATIN,DB01248,DB00515,0.016483516
2176,FLUOROURACIL,DOCETAXEL,DB00544,DB01248,0.170984456
2177,DOCETAXEL,FLUOROURACIL,DB01248,DB00544,0.170984456
2178,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2179,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2180,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2181,CISPLATIN,FLUOROURACIL,DB00515,DB00544,0.057692308
2182,CISPLATIN,FLUOROURACIL,DB00515,DB00544,0.057692308
2183,FLUOROURACIL,CISPLATIN,DB00544,DB00515,0.057692308
2184,FLUOROURACIL,DOCETAXEL,DB00544,DB01248,0.170984456
2185,TRASTUZUMAB,GEFITINIB,0,DB00317,0
2186,GEFITINIB,TRASTUZUMAB,DB00317,0,
2187,GEFITINIB,TRASTUZUMAB,DB00317,0,
2188,TRASTUZUMAB,GEFITINIB,0,DB00317,0
2189,GEFITINIB,TRASTUZUMAB,DB00317,0,
2190,GEFITINIB,TRASTUZUMAB,DB00317,0,
2191,THALIDOMIDE,BORTEZOMIB,DB01041,DB00188,0.597633136
2192,DEXAMETHASONE,BORTEZOMIB,DB01234,DB00188,0.266666667
2193,DEXAMETHASONE,BORTEZOMIB,DB01234,DB00188,0.266666667
2194,CETUXIMAB,BEVACIZUMAB,0,0,
2195,CETUXIMAB,BEVACIZUMAB,0,0,
2196,PACLITAXEL,SORAFENIB,DB01229,DB00398,0.440740741
2197,CARBOPLATIN,PACLITAXEL,DB00958,DB01229,0.178378378
2198,PACLITAXEL,CARBOPLATIN,DB01229,DB00958,0.178378378
2199,SORAFENIB,PACLITAXEL,DB00398,DB01229,0.440740741
2200,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
2201,PACLITAXEL,SORAFENIB,DB01229,DB00398,0.440740741
2202,PACLITAXEL,SORAFENIB,DB01229,DB00398,0.440740741
2203,PACLITAXEL,SORAFENIB,DB01229,DB00398,0.440740741
2204,SORAFENIB,PACLITAXEL,DB00398,DB01229,0.440740741
2205,SORAFENIB,PACLITAXEL,DB00398,DB01229,0.440740741
2206,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
2207,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
2208,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
2209,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
2210,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
2211,SORAFENIB,CARBOPLATIN,DB00398,DB00958,0.108597285
2212,PACLITAXEL,CARBOPLATIN,DB01229,DB00958,0.178378378
2213,AFATINIB,CETUXIMAB,DB08916,0,
2214,AFATINIB,CETUXIMAB,DB08916,0,
2215,CETUXIMAB,AFATINIB,0,DB08916,0
2216,CLARITHROMYCIN,RIFAMPIN,DB01211,0,
2217,CLARITHROMYCIN,RIFAMPIN,DB01211,0,
2218,RIFAMPIN,CLARITHROMYCIN,0,DB01211,0
2219,INDOMETHACIN,CAFFEINE,DB00328,DB00201,0.263829787
2220,CAFFEINE,INDOMETHACIN,DB00201,DB00328,0.263829787
2221,INDOMETHACIN,CAFFEINE,DB00328,DB00201,0.263829787
2222,TRASTUZUMAB,PACLITAXEL,0,DB01229,0
2223,PACLITAXEL,TRASTUZUMAB,DB01229,0,
2224,PACLITAXEL,TRASTUZUMAB,DB01229,0,
2225,PACLITAXEL,TRASTUZUMAB,DB01229,0,
2226,PACLITAXEL,TRASTUZUMAB,DB01229,0,
2227,PACLITAXEL,TRASTUZUMAB,DB01229,0,
2228,TRASTUZUMAB,PACLITAXEL,0,DB01229,0
2229,PACLITAXEL,TRASTUZUMAB,DB01229,0,
2230,PACLITAXEL,TRASTUZUMAB,DB01229,0,
2231,PACLITAXEL,TRASTUZUMAB,DB01229,0,
2232,PACLITAXEL,TRASTUZUMAB,DB01229,0,
2233,PACLITAXEL,TRASTUZUMAB,DB01229,0,
2234,CELECOXIB,PERIFOSINE,DB00482,0,
2235,CELECOXIB,PERIFOSINE,DB00482,0,
2236,ZOLEDRONATE,DOXORUBICIN,0,DB00997,0
2237,DOCETAXEL,VANDETANIB,DB01248,DB05294,0.379790941
2238,DOCETAXEL,OXALIPLATIN,DB01248,DB00526,0.20855615
2239,OXALIPLATIN,DOCETAXEL,DB00526,DB01248,0.20855615
2240,DOCETAXEL,OXALIPLATIN,DB01248,DB00526,0.20855615
2241,VANDETANIB,OXALIPLATIN,DB05294,DB00526,0.127118644
2242,VANDETANIB,DOCETAXEL,DB05294,DB01248,0.379790941
2243,DOCETAXEL,VANDETANIB,DB01248,DB05294,0.379790941
2244,DOCETAXEL,VANDETANIB,DB01248,DB05294,0.379790941
2245,DOCETAXEL,VANDETANIB,DB01248,DB05294,0.379790941
2246,DOCETAXEL,VANDETANIB,DB01248,DB05294,0.379790941
2247,DOCETAXEL,VANDETANIB,DB01248,DB05294,0.379790941
2248,OXALIPLATIN,VANDETANIB,DB00526,DB05294,0.127118644
2249,OXALIPLATIN,VANDETANIB,DB00526,DB05294,0.127118644
2250,OXALIPLATIN,VANDETANIB,DB00526,DB05294,0.127118644
2251,VANDETANIB,DOCETAXEL,DB05294,DB01248,0.379790941
2252,VANDETANIB,OXALIPLATIN,DB05294,DB00526,0.127118644
2253,VANDETANIB,OXALIPLATIN,DB05294,DB00526,0.127118644
2254,OXALIPLATIN,VANDETANIB,DB00526,DB05294,0.127118644
2255,VANDETANIB,OXALIPLATIN,DB05294,DB00526,0.127118644
2256,DEXAMETHASONE,RITUXIMAB,DB01234,0,
2257,TIMOLOL,DORZOLAMIDE,DB00373,DB00869,0.253246753
2258,EVEROLIMUS,BASILIXIMAB,DB01590,0,
2259,EVEROLIMUS,BASILIXIMAB,DB01590,0,
2260,CYCLOSPORINE,EVEROLIMUS,DB00091,DB01590,0.589552239
2261,EVEROLIMUS,BASILIXIMAB,DB01590,0,
2262,CYCLOSPORINE,BASILIXIMAB,DB00091,0,
2263,NORETHINDRONE,ETHINYL ESTRADIOL,0,0,
2264,LAMOTRIGINE,PAROXETINE,DB00555,DB00715,0.281385281
2265,LAMOTRIGINE,PAROXETINE,DB00555,DB00715,0.281385281
2266,LAMOTRIGINE,PAROXETINE,DB00555,DB00715,0.281385281
2267,HYDROCHLOROTHIAZIDE,RESERPINE,DB00999,DB00206,0.295202952
2268,HYDROCHLOROTHIAZIDE,RESERPINE,DB00999,DB00206,0.295202952
2269,HYDROCHLOROTHIAZIDE,RESERPINE,DB00999,DB00206,0.295202952
2270,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2271,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2272,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2273,HYDROFLUMETHIAZIDE,RESERPINE,DB00774,DB00206,0.330827068
2274,HYDROFLUMETHIAZIDE,RESERPINE,DB00774,DB00206,0.330827068
2275,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2276,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2277,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2278,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2279,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2280,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2281,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2282,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2283,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2284,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2285,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2286,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2287,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2288,ASPIRIN,CLOPIDOGREL,0,DB00758,0
2289,ASPIRIN,CLOPIDOGREL,0,DB00758,0
