	TCGA-BH-A0B5	TCGA-BH-A0C3
NSUN6	3.509256775	2.96861951
LOC101927702	0.069691529	0.223634748
LOC101927708	0.589393889	0.071143387
PAGR1	6.636135394	7.563177392
MIR548AJ1	0	0
RRP7A	9.812742258	8.466892648
CDR2L	5.871978299	12.25663743
MIR548AJ2	0	0
LOC105376116	0	0
BRDT	0.042914308	0
LOC102724596	0.11515258	0.088957497
BRD8	14.23257944	7.53850716
BRD9	6.525180544	3.580021151
LOC107986096	0	0
SPAAR	0.272713503	1.628689265
BRD7	5.839832745	5.246611995
BRD1	7.74599584	5.720453678
BRD2	43.06910792	34.97719192
BRD3	10.58363189	6.029457917
CH25H	1.985664865	2.649572147
CSF2RB	3.195656828	7.488402087
CSF2RA	2.860714804	2.670362386
DMD	0.705475547	1.651092167
SEH1L	3.916916314	3.669577393
LOC102724623	0	0
GAB4	0	0
STX16-NPEPL1	0.68351516	0.487410552
GAB2	6.030629568	10.52419679
GAB3	1.138547838	1.739277683
GAB1	6.359595883	5.363405662
PDIA6	36.94579699	45.84573534
ZSCAN9	4.709662828	3.659454528
ZSCAN4	0.007518113	0.017423645
ZSCAN1	1.111173394	0.877538342
ZSCAN2	2.062402855	2.092639411
GLIS3-AS1	0	0
DNAJB13	0.729851965	0.462335793
DNAJB12	14.0737354	10.71383137
DNAJB11	9.27839161	10.48198177
PCTP	2.70589306	5.537989989
DNAJB14	3.11066055	4.281730853
SUPT20H	6.694938149	4.07520617
VILL	2.874609194	1.59744368
KRTAP24-1	0	0
PSD	0.685613278	0.670819953
SPAG1	5.46883636	1.837196692
AMOTL2	15.88820483	13.15578661
LOC100190940	0	0
ZNRF3-AS1	0	0
ZNF674-AS1	1.196107251	0.999444759
KRTAP19-2	0	0
KRTAP19-3	0	0
PPIAL4C	0.028180395	0
KRTAP19-1	0	0
KRTAP19-6	0	0
PPIAL4D	0	0
KRTAP19-4	0	0
KRTAP19-5	0	0.042500843
KRTAP19-8	0	0
ATAT1	4.542386397	3.141660231
FAM214A	12.24093087	16.8368915
FAM214B	3.276646994	2.898121166
TTTY23B	0	0
CFAP36	12.33505349	9.011051839
AKIRIN2	11.78247844	11.48717641
AKIRIN1	19.44971611	22.630823
LOC105372143	0	0
MIR181B2	0	0
EREG	0.082811027	0.044552659
MIR181B1	0	0
AVPI1	6.754011011	11.71270152
ASAP1	12.22171492	11.01508421
ASAP2	9.142298777	5.141511374
ASAP3	14.69131916	6.532272258
OCRL	14.41252403	7.452010644
HILPDA	10.49617623	19.00604862
LOC101928932	0	0.036418009
LOC101928937	0.032578492	0
MIR544A	0	0
MIR544B	0.216772272	0
C14orf132	3.720831006	5.5168026
GNG12-AS1	0.243986107	0.226180534
CALCRL	3.973876058	18.10683959
TMEM72-AS1	0.081979332	0.053435151
ANKLE1	0.203713701	1.262640632
SERPINB9	2.447136805	5.704680338
ANKLE2	6.046309171	4.721218445
RHPN1	15.51664583	2.796320947
OLR1	12.97017213	6.152820811
RHPN2	8.94686489	1.32141881
SRRM1	16.32241065	13.23383537
SRRM3	0.757709451	1.268563291
SRRM2	102.4524974	59.02383588
SRRM5	0.557758751	0.559174364
SRRM4	0.003827558	0
TM2D1	4.585700296	7.015220326
TM2D2	8.600108083	8.730897058
TM2D3	2.054178807	2.956888796
OGFRL1	5.217623076	7.756194946
RSBN1	5.11784742	5.088576919
ARHGAP23	2.219825973	4.880494944
ARHGAP22	0.481098301	0.424613688
ARHGAP21	7.074562719	10.5120254
RTBDN	0.025283345	1.135288882
ARHGAP27	2.54450644	3.095097622
ARHGAP26	7.469166589	2.325251803
ARHGAP25	2.487235184	3.845266138
ARHGAP24	1.50095884	2.527155608
ARHGAP29	11.04089155	29.1659409
ARHGAP28	0.582063581	1.042979973
HHAT	4.730538277	2.99749661
RBFA	5.351398014	6.716960255
LOC105375266	0	0
NDUFAF3	17.49175893	21.54090811
MIR4718	0	0
OR2H2	0	0.012369248
DBIL5P	0.044212798	0.139060473
RSAD2	4.319750295	12.62553755
RSAD1	8.703835294	10.30516875
MIR4714	0	0
NDUFAF8	6.180845425	13.04294049
IL4R	13.08136437	9.394215076
RNVU1-17	0	0
RNVU1-14	0	0
RNVU1-15	0	1.424937365
DYNC1LI1	9.568098996	6.43830249
DYNC1LI2	10.24339327	11.7775084
LOC105371789	0.047098154	0.272881459
EFHC2	1.227744852	0.123968263
EFHC1	5.377962066	1.548390819
RNVU1-18	0	0
RNVU1-19	0.101246929	0.117322687
ABCG1	13.10174301	7.778258407
ABCG2	0.575465993	1.515539045
PLSCR5	0	0.009155555
PLSCR2	0.019837588	0.030649806
PLSCR3	0.232682163	0.186664784
PLSCR1	13.21491718	11.81893613
ABCG8	0.038067326	0.12498278
CHKB-AS1	0.468048088	1.118625137
LOC105371907	0.012543203	0.188952191
FLJ42102	0	0.005604373
PHKA1-AS1	0.056549288	0
GRASP	2.540120468	2.507114081
KRTAP5-10	0.101805743	0
KRTAP5-11	0	0
AKR1B10	0.184206712	0.572957183
AKR1B15	0.066107394	0.029462991
SLA2	1.097778185	1.769542729
C4orf32	5.125089758	9.471767259
C4orf33	1.853518802	1.826621419
LOC105369203	0.00497667	0.008650282
LOC105369205	0.451437531	0.249102742
NTRK3-AS1	0.012698639	0
TSNAXIP1	1.018356965	0.259407406
C15orf40	0.917642758	1.090139136
C15orf41	0.604334818	0.693765292
LOC101928100	0.203137832	0.186928621
PKD2	7.875954063	7.380296952
ZNF138	7.392162644	7.837155508
PRKACG	0	0
PRKACA	18.29524102	17.38613763
PRKACB	4.185605224	7.711970631
ZNF131	5.984197614	3.448771755
ZNF132	1.087809619	1.133901025
ZNF133	4.010486779	2.563758022
ZNF134	6.137380762	4.602689129
ZNF135	3.169306534	2.304866161
ZNF136	4.079794005	2.430601685
SPG7	4.621263418	4.055287612
SPRYD7	3.877757391	3.924443888
ALMS1-IT1	0.449388364	0.120886357
KCNK9	0.053206411	0.074866062
KCNK4	0	0.014888213
KCNK5	5.663089026	1.090232629
KCNK6	2.790174332	15.96586997
KCNK7	0.086542481	0.087748062
KCNK1	0.64798593	12.45690695
KCNK2	2.66380412	0.611338217
KCNK3	0.399407178	0.327440211
LOC101928583	1.238965656	4.940448246
LOC101928580	0	0.009083398
SNORD18C	0	0
MIR4726	0	0
MIR4727	0	0
MIR4724	3.489803879	3.521701713
MIR4725	0	0.217698764
MIR4722	15.43937789	11.4290347
MIR4723	4.259997421	4.181512625
PPAN-P2RY11	0.019062274	0
MIR4721	78.61474085	148.0121531
NUP160	7.405240074	5.871469699
MIR4728	1.261808745	0.292431176
MIR4729	0	0
PRMT5-AS1	0.132343748	0.042939957
VWDE	0.036473855	0.051321897
LOC101928052	0.015301572	0
LOC101928053	0.108618226	0.176210135
GNA12	16.05453698	16.83963969
GNA13	18.21677043	31.91138016
GNA11	14.89831857	11.03316309
MFGE8	16.67577057	14.93323729
SH2B1	11.09861895	7.966038051
FRRS1L	0.022690083	0.019122009
HDDC2	4.85307759	5.726793745
ZBTB39	2.729433426	2.210154065
OGDH	20.85781966	39.67089897
TGFA-IT1	0	0
SEMG1	0	0
SEMG2	0	0
RPL13AP20	2.276642774	1.447750402
DAZL	0.004656634	0.048564032
DAZ3	0	0
DAZ2	0	0
DAZ1	0	0
DAZ4	0	0
C1orf131	3.557820461	2.837765526
ZBTB33	11.50447533	7.589340314
ZBTB32	0.195329816	0.565859603
GTF2F1	31.94437536	27.988948
GTF2F2	8.54055197	5.695418343
MIR3189	0.463239375	4.025936048
MIR3188	0	0
TMEM132E	0.073786765	0.18383029
MIR3186	0.198920438	1.84403659
MIR3185	0	0
MIR3184	0	0
TMEM132A	13.77587637	3.346770437
MIR3182	0	0
MIR3181	0.231619688	0
TMEM132B	0.054914354	0.019963461
LINC01234	0.007541587	0.004369511
NAIF1	3.277984674	1.83429696
CCL28	1.625792037	1.693373013
H3F3C	0.191957281	0.240972142
H3F3A	31.48930759	15.99317812
CCL21	4.574739499	62.76509822
CCL20	0.390286934	0.452255809
CCL23	0.526950481	0.451326706
CCL22	4.41034251	2.695778141
CCL25	0.034192593	0.019810808
COL18A1-AS1	0	0.011341759
CCL27	0	0
CCL26	0.574784267	0.277519671
ALPK1	2.23065263	2.322532291
LL22NC01-81G9.3	0	0
ALPK3	0.721768443	5.195518311
ALPK2	0.071713444	0.1433474
CUX1	8.69745729	4.694450862
CUX2	0.01326483	0.064045792
CSNK1A1	28.71453115	15.5326452
GLYATL2	1.011918439	0.085279168
GLYATL3	0	0
LINC01239	0.118515681	0.434888886
RAP1B	3.650710166	2.982532177
RAP1A	9.27018861	14.66633268
FAM230B	0	0
SNORA69	0.128092706	0.593723902
SNORA64	0	0
SNORA65	1.040506904	1.356430761
SNORA66	1.398425632	0.589259813
MIR16-2	0	0
SNORA60	2.649798365	1.31594029
SNORA61	0	0
SNORA62	0	0
SNORA63	0	0
OR51V1	0	0
CTF1	1.453051633	2.248943362
LOC643711	0	0
UBFD1	10.21478026	13.06874551
ACRV1	0.091726422	0.053145268
LOC441025	0.073964292	0
LOC102724919	0.400458249	0.257801168
MYF5	0	0
MYF6	0	0
PRKCDBP	4.136046058	5.765371576
ELOA3B	0	0
ELOA3C	0	0
ELOA3D	0	0
CSE1L-AS1	0	0.140956034
MZF1-AS1	1.196337537	0.957199755
OR52L1	0	0
TOB1	27.18329446	102.5731638
MYOD1	0	0
MIR548AX	0	0
MIR548AY	0	0
MIR548AV	0	0
MIR548AW	0	0
MIR548AT	0	0.337808427
MIR548AR	0.59327148	0.343734891
SULF2	74.23673675	27.49244014
MIR548AP	0	0
MIR548AQ	0	0
MIR548AN	0	0
MIR548AO	0	0
MIR548AL	0	0
MIR548AM	0	0
MIR548AK	0	0
MIR548AI	0	0
MIR548AD	0	0
NOS1AP	2.826380145	0.524426826
MIR548AC	0	0
LOC100506444	0	0.012660994
RNF216P1	2.69120218	2.393106015
MIR548A2	0	0
MIR548A3	0	0
MIR548A1	0	0
LINC02078	0.007981231	0.009248472
LINC02079	0	0
LINC02076	0.126518076	0.14660633
LINC02075	0	0
LINC02072	0	0.007407519
LINC02070	0	0
LINC02071	0	0
TFG	24.09948584	21.40152348
HVCN1	1.274536317	1.524717754
RND1	17.87395451	3.07897284
RND2	1.242967126	1.120751046
RND3	9.037485709	8.493522733
CTNNBIP1	14.44213611	10.19839493
KIAA1549	3.159324596	1.926652456
LRRC41	9.89817557	12.40776711
LRRC40	6.818404941	6.161841232
LRRC43	1.791359183	0.056484004
LRRC42	12.86877447	15.72469505
LRRC45	5.659523651	12.87175638
LRRC47	12.51643864	13.38876323
LRRC46	7.290927809	2.23025436
LRRC49	1.245567268	0.615770901
FNDC8	0.036545181	0.084695485
FNDC9	0.007399666	0.008574568
FNDC4	2.508083619	6.168497776
FNDC5	0.484785392	0.580483802
FNDC7	0.010149002	0.023520875
FNDC1	17.05871902	11.19716156
PWWP2B	8.195807162	3.444091349
PWWP2A	4.955593941	3.25645248
BIK	11.79850759	2.302627012
CCDC152	0.453383218	1.079293494
CCDC153	1.124569766	0.743548596
CCDC150	0.571000058	0.180085418
CCDC151	1.601899383	1.015819298
CCDC157	0.628988477	0.249894117
CCDC154	2.654704885	0.474369281
CCDC155	0.006012887	0.006967599
CCDC158	0.507824189	0.133739855
CCDC159	7.796760947	4.392008285
H1FNT	0.052025345	0.060285812
LINC01520	0	0
LRRC4C	4.378589429	0.193880341
LRRC4B	0.243790668	0.357832317
LINC01525	0	0
LINC01524	0	0.00401247
LINC01527	0	0.019622322
LINC01526	0.065031681	0.037678632
LINC01529	0.006795915	0.007874955
TASP1	5.348939751	3.824154193
PCED1A	16.64822158	8.654014091
PCED1B	4.40466683	2.37240097
SPZ1	0	0.010073465
LOC100507477	0	0
CNTROB	7.401761194	4.117209542
PALMD	2.883670729	7.462599555
LOC101927131	0.014838295	0
LOC101927136	0	0.024527903
PALM3	0.420536495	0.177906215
LOC101927139	0	0
OR5T1	0	0
OR5T3	0	0
OR5T2	0	0
MANSC1	13.71211654	5.000014008
MAGEA2B	0	0
ICMT	22.85194745	22.77723199
MIR1912	0	0
MIR1913	0	0
MIR1911	0	0
FDCSP	4.66022085	0.27693129
MIR1914	10.04810621	7.388309407
MIR1915	0	0
FCF1	8.897572466	9.034934383
ATP6V0A4	0.155082989	0.048569382
LINC00691	0	0.011371381
LINC00692	0	0
LINC00694	0.046197369	0.240896173
ATP6V0A2	2.620782922	2.083590764
LINC00698	0	0.007137664
PLB1	0.281188213	0.32583464
MIR617	0	0
MIR616	0.697246894	1.615908352
MIR615	0	0.408185183
MIR614	80.11980211	26.36682827
MIR613	0.177981444	0.412481869
MIR612	17.73482251	38.67287018
ACOXL	0.094147136	0.054547802
MIR610	0	0
MIR619	0.170790275	0
MIR618	0.172533033	0
ATP5A1	38.56590954	40.11081767
LINC00346	0.577551917	1.266579402
LINC00347	0	0
LINC00348	0	0
PODXL2	15.20658477	7.600535076
LOC728175	0.179645529	0.083267696
NPAT	4.68376573	3.349567392
LLGL2	14.41764466	15.20313041
LLGL1	6.250800551	5.076795523
ACOX2	4.136143018	16.07439384
ACOX3	8.564026532	4.528881465
ACOX1	6.623989521	16.37134792
LOC105369443	0	0
RABGAP1	8.85643203	6.456115607
RCSD1	2.794383376	3.734915837
GAL3ST1	0.016812964	0.032470813
GAL3ST3	0.00681509	0
GAL3ST2	0.148101348	0
GAL3ST4	6.958409063	6.275261401
LOC102723360	0	0.005038027
RFX3-AS1	0.270618393	0.250869254
C3orf33	1.125102943	3.10327854
C3orf30	0	0
C3orf36	0.101368328	0.328897413
C3orf35	0.330239008	0.082912615
NANP	1.804284644	3.01010829
NANS	10.98245313	6.476560347
C3orf38	6.071992021	6.55725202
IL17REL	0.09149479	0.095419913
MATN1	0.044050987	0.029776427
MATN3	12.77607659	2.896831855
MATN2	3.872822826	7.27703571
MATN4	0.013707529	0.031767959
PCGEM1	0.009876307	0
ENDOG	1.918767531	1.186941214
EBF4	12.84607528	2.941305336
EBF3	0.97287283	5.060330779
EBF2	0.886386321	2.331102493
EBF1	1.899371416	10.7383492
LMNA	61.67815083	56.57955037
BDH2	7.292083375	5.600450322
ENDOV	2.645918821	2.209703986
ENDOU	0.151473569	0.0877621
BDH1	2.478539048	3.02040912
SPG11	10.61026476	8.210400617
GULP1	0.742443673	1.516204014
HLA-DMB	10.59171206	10.77082757
ALCAM	39.12753091	29.33611386
FLVCR2	1.035900548	1.339957384
FLVCR1	4.734936338	4.908867195
A3GALT2	0.049584273	0.038304768
GGPS1	16.31784718	12.86474529
NACA2	0.065282769	0.075648219
MYCNUT	0	0
DANT2	0.040664351	0.056545134
CGRRF1	2.056106845	2.841913314
LOC105371824	0.190837892	0.06634161
TMEM109	50.87137533	44.3571348
TMEM108	2.801649746	0.137208361
NACAD	0.508932094	0.661464213
TMEM102	3.002026142	2.438757879
TMEM101	8.54622355	10.33655868
FOXH1	0.155369339	0.203521817
TMEM107	3.196688536	2.638814611
TMEM105	0.133697184	0.356328235
TMEM104	5.11692187	12.50752141
CYP2B6	0	0
LOC105374002	0.085611328	0.14880675
STAT6	33.82342487	18.14852399
PDCL2	0	0
PDCL3	13.26987266	13.93224532
CCM2	4.74074293	4.200183695
HLTF	17.76992856	7.161942409
VOPP1	11.96248325	11.72505089
LOC255187	0	0.009085504
KRT3	0.021873528	0.016897705
KRT2	0.020112891	0
KRT1	0.414550831	0.031499821
KRT7	224.2644467	24.38460185
UBE2E2-AS1	0	0
KRT5	18.82282323	2.990061077
KRT4	0.280782924	0
KRT9	0.014767019	0.034223386
KRT8	328.8991243	269.1470947
DACT1	5.836919296	3.853122669
DACT3	1.510734119	1.246255376
DACT2	0.052049984	0.041756097
TMCC1	7.335048029	5.695694612
TMCC2	0.425969405	0.453797099
GLYCAM1	0	0.024010893
MOGS	18.88975292	17.75113299
RIPK4	1.93692179	0.699572522
RECK	2.967682325	6.307322009
INSC	0.019689359	0.011407795
LOC100130691	0.084883076	0.147540928
SNORD116-24	0.735140747	0.425932365
SNORD116-25	0	0
SNORD116-26	0	0
SNORD116-27	0	0
RUNX1T1	0.608371741	1.532978885
SNORD116-21	0	0
SNORD116-22	0	0
SNORD116-23	0	0
ZNF813	2.680838375	1.537558536
SPTBN5	1.247081848	0.387474863
SPTBN4	0.175685208	0.293494654
SNORD116-28	0	0
SNORD116-29	0	0
SPTBN1	19.60840152	39.04918639
MRPL33	17.28177849	15.93911419
LOC100131347	0.166204202	0.295936704
ARPC4-TTLL3	0.34244531	0.056688286
TFAP2A	15.26355481	13.65442558
TFAP2C	33.28193776	12.47946393
TFAP2B	35.61481347	0.03504989
TFAP2E	0.780142511	0.295370182
TFAP2D	0	0
MRPL39	14.07374538	15.55665564
SAMHD1	23.02983795	34.03671348
CRABP2	486.7574064	497.392199
RPA4	0	0.012559544
RPA1	17.05909364	15.47952374
RPA3	7.365964715	5.21951647
RPA2	24.61283264	17.79760178
REC8	2.480813157	0.881781935
C7orf77	0.025273897	0
PCDHGB3	0.08530538	0.189462452
PCDHGB2	0.258817638	0.345104352
PCDHGB1	0.120444179	0.172407569
CHMP2A	52.78959727	53.1557189
PCDHGB7	0.779699218	2.051611389
PCDHGB6	0.403882988	0.624014151
PCDHGB5	0.982915458	1.809444273
PCDHGB4	0.112623648	0.570253496
RREB1	6.263907042	4.909009977
TP53AIP1	0.265034777	0.034124044
PHC1	3.281697267	1.827382729
PHC3	4.863903918	4.44455979
PIANP	0.377924469	0.281955227
STK4-AS1	0.073692075	0.33208286
ZNF362	15.33466963	8.840621981
ZNF365	0.808792565	0.380067059
ZNF367	3.570856455	2.004428829
EMC10	11.69166531	7.605278372
PRF1	1.481305705	3.440740135
H2AFV	41.06184449	27.75349816
H2AFX	19.11866968	10.75545195
H2AFY	24.84356949	13.69844609
H2AFZ	84.07130874	59.08493812
MIR450A1	0	0
MIR450A2	0	0
TMEM189-UBE2V1	0.006132839	0.014213195
H2AFJ	17.90076482	33.55194629
MIR5687	0	0
MIR5684	0.260126726	0.602858116
NCAPG2	8.739632616	4.575786272
MIR5682	0	0
MIR5680	0	0
MIR5688	0	0
MIR5689	0	0
GLIPR2	9.071227742	12.43555199
DPEP1	0.611587681	0.279182558
DPEP2	1.063411144	0.985805724
DPEP3	0.092165812	0.058254377
NMD3	11.18186974	10.41815342
GLIPR1	3.698087266	4.022898252
TEX43	0.035521507	0
TEX41	0.028071851	0.040336004
LSAMP-AS1	0	0.070860357
TEX44	0.024451536	0
POU4F2	0	0
BAIAP3	2.134850644	0.911741977
BAIAP2	4.1333803	3.936479499
RECQL5	3.832610916	2.916805823
WBSCR27	1.243083469	5.588441385
VAX2	1.916365156	0.529537534
VAX1	0	0
MIR4418	0	0
WBSCR28	1.401808815	0.481299212
MSL1	22.41250042	18.35326839
FOXP4	20.5803665	9.31376706
POLDIP3	24.73235023	20.33902892
POLDIP2	44.35522476	56.57088676
GP1BA	0.392114257	0.767734146
RASA1	40.04718563	12.21185212
MIR3681	0	0
MIR3682	2.616750993	1.166243379
MIR3683	0	0
MIR3684	0	0
MIR3685	8.181405091	3.79217202
MIR3686	0	0
ALDH18A1	33.68178316	32.63053594
NUP85	9.614870868	8.145782178
C1orf74	2.093675826	2.183494436
NPIPB15	2.861088314	0.471979107
PPOX	6.569512604	4.052967874
LOC102724323	0.54896874	0.296861951
LINC00102	0	0.029243118
GLB1	33.57238204	20.45490404
VHLL	0	0.028983563
GTSF1	0.140678677	0.023287903
HS3ST3A1	1.351114844	0.089465246
PYCARD	68.75269956	7.254441055
LOC105274304	0.078780371	0.125522293
MIR302D	0	0
MIR302E	0	0
MIR302A	0	0
MIR302B	0.182053698	0.210959771
MIR302C	0	0
MIR4283-2	0	0
MIR4283-1	0	0
BIRC2	16.05387128	10.15527267
LOC105378052	0.013168409	0
DUSP28	1.408639874	1.246676125
DUSP21	0	0
DUSP22	4.766778792	7.436062955
DUSP23	29.43058012	39.18577754
DUSP26	0.074158935	0.13367468
DUSP27	0.058927407	0.050074762
FENDRR	0	0.046134837
YAF2	2.252559692	1.630481195
MIR890	0	0
HSD17B7P2	5.108398353	1.756334651
USP46-AS1	2.98475561	2.336938069
ODAM	0.032474207	0.125434627
EDIL3	5.522139507	5.388215141
ZGPAT	2.058394092	1.639105237
EIF5A2	1.009717722	1.551877297
UBE2D4	3.914043448	3.171944437
UBE2D2	31.32017951	19.89592839
UBE2D3	24.84263194	21.40837841
UBE2D1	5.723384934	5.61482957
SNORD65	0	0
SNORD64	0	0
SNORD67	0.152326461	0
SNORD66	0	0
SNORD61	0	0
SNORD60	2.648278114	1.652412306
SNORD63	2.486505469	1.152522869
LOC102723778	0	0
EDNRB	1.972740079	6.842271287
SNORD69	0.658762488	0.508906202
SAP130	11.87404446	9.301357668
APOF	0.335207035	0.514099122
APOD	40.97380737	120.0989682
APOE	111.6746236	105.4492672
APOB	0.009122329	1.450835707
APOO	14.81315021	11.38644321
APOM	2.301964822	1.239309229
APOH	0	0
FAM104A	6.561166043	10.50902573
FAM104B	3.60627868	3.747659396
CCDC50	8.867545389	13.10947796
CCDC51	8.524277254	7.479443016
CCDC54	0.046837222	0.027136965
CCDC57	4.213079348	2.855880455
CCDC58	7.911815454	5.363918002
CCDC59	6.492512852	4.478818389
LOC105371592	0.419843361	0.619188358
NUFIP2	14.02994096	15.67431102
NUFIP1	3.73317608	2.732456137
PREPL	10.13291388	7.668454319
CABP7	0.051881673	0.048095462
CABP5	0	0.013053224
TMEM74B	0.680919959	0.567395874
CABP2	0	0
CABP1	0.046181597	0.441492202
FBXO34	10.12530536	7.428516018
FBXO36	3.193063803	0.844306994
FBXO30	1.771714497	2.407517801
FBXO31	4.146366535	5.328345081
FBXO32	14.68581575	6.899240345
FBXO33	2.141505255	4.439291953
FBXO38	7.911318042	5.339635015
FBXO39	0.225983979	0.214863756
ANP32AP1	0.094459426	0
MBOAT2	19.7813691	8.885613343
MBOAT1	22.94958615	17.69257514
MBOAT7	23.35905557	25.17974991
MBOAT4	0.145375055	0.246206936
SCOC-AS1	0.175396651	0.235765052
SLC25A53	0.456979383	0.529537534
SLC25A52	0.012818982	0
SLC25A51	2.999433865	3.17776199
SDPR	6.178916036	19.28949935
WBP11P1	0.017067534	0.013184986
UNC79	0.048645132	0.07046112
ALAS1	22.92212912	15.51361224
ALAS2	0.02376978	0.055087785
FICD	1.545397821	2.745851297
KIAA0513	2.617457109	3.254765272
LOC105370648	0	0
LOC105370646	0	0
CDCA7L	0.946263642	3.361666482
LOC101927811	0.679348816	0.306138887
APBA1	0.409932665	0.586891696
APBA3	2.839342206	2.094704091
APBA2	0.243691292	0.690272104
MORC2	9.259272746	5.886006853
MORC3	9.277366097	6.402545113
MORC1	0	0
MORC4	4.484662085	7.300009424
PTPRZ1	0.110823376	0.031610993
GPATCH2L	2.443146839	2.771359625
SSUH2	0.10771293	0.184102634
LINC01771	0.059641048	0.172776797
LINC01772	0.55231838	0.362272211
LINC01774	0	0
COL28A1	0.140497514	0.133204411
LINC01776	0	0
LINC01777	0	0
FAM197Y2	0	0
CBWD6	0.351407604	0.145160438
CBWD5	0.87814263	0.476408768
CBWD3	0.277251718	0.08111351
CBWD2	1.945373645	1.166798998
CBWD1	0.871066559	0.613919733
FAM197Y5	0	0
LGALS3BP	117.6452876	311.8680576
TTBK2	2.052497941	1.751938262
TTBK1	0.042817074	0.023502066
ZNFX1	12.86220827	16.96442093
MAGEF1	21.16630181	22.34739025
ACBD3	29.59177788	27.39609349
ACBD7	2.787940311	0.614730155
ACBD5	9.759661959	11.65891185
ACBD4	3.595687093	3.927917584
RBMS3-AS1	0	0
LOC100996455	0.086708909	0.100476353
NCRNA00250	0.065156983	0
HYLS1	6.545669682	2.750452208
LOC101927363	0	0
TIGIT	0.882748223	1.04542585
LOC105373524	0	0
LOC105373525	0	0
LOC105378311	0	0
DFFB	2.022871788	2.055481354
REV3L	2.765194202	4.68652438
RNF19B	22.53135975	14.84105023
RNF19A	20.76842491	10.4264356
MIR424	1.854061766	2.381972175
MIR425	0	0.225205618
PLA2G4E-AS1	0.027064005	0.039201458
MIR421	1.660630438	2.099238082
MIR423	9.544745628	8.940325649
MIR429	6.926265836	0.944235603
MRPL43	13.73291473	15.11827437
MRPL42	4.038049691	2.391592169
IPP	4.394772581	4.611335764
MRPL40	8.200279918	11.31701209
MRPL47	23.69621562	17.63359989
MRPL46	1.38798962	1.867294903
HGFAC	0.207863822	0.013763884
MRPL44	14.76085237	15.22147766
MRPL49	19.09862246	16.2023012
MRPL48	3.57362879	2.443527167
NGF	0.274536802	0.748534432
NGB	0.017949296	0.010399622
FHAD1	0.842440869	0.290718381
UNC93B1	9.35004548	8.730653084
LRRC3B	0.02584567	0.059898773
NEK6	11.876707	10.98248144
NEK7	15.62894486	15.63144599
NEK4	5.677527305	5.478405919
NEK5	1.511486567	0.650468138
NEK2	22.85753292	7.818164016
NEK3	4.3616286	2.228966278
NEK1	3.209403629	3.180844224
NEK8	1.790283938	1.360863541
NEK9	9.668119679	8.892813888
BMX	0.506162482	1.675799467
G0S2	8.61031478	108.100257
DHPS	18.79817987	14.76310481
OR5B17	0	0
CCDC3	1.941945243	7.607339381
CCDC6	22.02099346	14.58329788
CCDC7	0.701522863	0.47469143
CCDC8	6.399133651	4.128349112
CCDC9	9.900772876	8.626161771
